id,userId,sport,gender,dur_min,alt_range,max_alt,total_ascent,total_descent,n_climbs,n_points,avg_hr,max_hr,has_speed,lat,lon,date,DI,FI,RI,ReI
522111537,1771619,bike,male,205.1,220.2,302.6,316.0,325.4,1,500,153.5,183,1,-0.9,100.4,2015-05-14,0.5708,1.5733,,
510488251,1771619,bike,male,441.9,684.2,686.4,905.2,882.8,2,500,154.7,188,1,-0.9,100.4,2015-04-26,1.0153,0.9467,0.6205,
501418802,1771619,bike,male,346.1,327.2,333.0,545.8,540.2,1,500,151.3,180,1,-0.9,100.4,2015-04-12,0.8943,1.1648,,
496643465,1771619,bike,male,264.2,815.8,836.0,917.6,934.4,2,500,132.1,173,1,-0.9,100.4,2015-04-04,0.6167,1.0703,0.8193,
489569167,1771619,bike,male,255.4,320.8,302.2,419.0,436.8,2,500,144.0,176,1,-0.9,100.4,2015-03-21,0.8095,1.2037,0.5558,
404110245,1771619,bike,male,304.2,1051.0,1051.2,1079.0,1083.6,1,500,148.9,177,1,-0.9,100.4,2014-09-07,0.4925,1.0304,,
400981987,1771619,bike,male,448.0,231.0,226.0,627.0,410.0,1,500,134.9,164,1,-0.9,100.4,2014-08-31,1.4,0.763,,
396500860,1771619,bike,male,501.8,1021.8,1018.0,1262.8,1231.6,1,500,148.5,175,1,-0.9,100.4,2014-08-24,0.7319,0.9256,,
388572504,1771619,bike,male,423.4,707.6,1093.2,1183.0,1253.8,3,500,138.9,178,1,-1.0,100.6,2014-08-10,1.5737,0.8021,1.2141,
368173838,1771619,mountain bike,male,314.2,243.8,241.2,378.4,370.8,1,500,130.8,178,1,-0.9,100.4,2014-07-05,0.9239,0.9815,,
360704447,1771619,bike,male,508.6,686.8,686.4,927.6,917.4,2,500,144.0,181,1,-0.9,100.4,2014-06-21,0.7423,1.2004,0.6525,
359329765,1771619,mountain bike,male,170.6,222.4,227.8,319.0,261.6,2,500,136.3,167,1,-0.9,100.4,2014-06-18,0.9042,0.9343,0.6635,
358188066,1771619,mountain bike,male,175.9,241.4,267.0,314.8,322.4,2,500,145.6,177,1,-0.9,100.4,2014-06-16,0.7903,1.486,0.5633,
355974562,1771619,mountain bike,male,226.6,233.8,234.2,330.8,331.2,2,500,152.2,181,1,-0.9,100.4,2014-06-08,0.8717,0.9974,0.6447,
353034631,1771619,mountain bike,male,137.8,250.2,293.8,446.4,216.8,0,500,133.5,176,1,-0.9,100.4,2014-06-07,1.3506,0.9966,,
350371245,1771619,mountain bike,male,311.7,674.8,697.0,728.4,724.8,1,500,138.6,170,1,-0.9,100.4,2014-05-31,0.7098,0.9754,,
348034988,1771619,mountain bike,male,400.5,290.6,282.8,817.6,822.6,4,500,149.8,183,1,-0.9,100.4,2014-05-29,0.9959,0.9098,1.0893,
347152622,1771619,mountain bike,male,157.2,244.4,233.8,329.4,336.2,2,500,147.0,183,1,-0.9,100.4,2014-05-27,0.854,1.2164,0.5189,
337800319,1771619,bike,male,367.0,354.8,355.8,586.8,582.8,2,500,149.4,186,1,-0.9,100.4,2014-05-11,0.889,1.2766,0.7087,
336802579,1771619,mountain bike,male,193.4,311.0,300.6,371.2,386.8,2,500,125.9,156,1,-0.9,100.4,2014-05-08,0.6287,1.172,0.4869,
329735071,1771619,bike,male,185.4,376.0,374.2,421.8,442.2,2,500,124.2,164,1,-0.9,100.4,2014-04-26,0.6995,1.7806,0.56,
320307153,1771619,mountain bike,male,155.4,230.8,229.6,268.0,42.6,1,500,126.2,164,1,-0.9,100.4,2014-04-08,1.5334,0.697,,
317313591,1771619,bike,male,180.6,283.6,302.0,368.4,381.4,1,500,136.0,179,1,-0.9,100.4,2014-04-02,0.9355,1.0397,,
316076042,1771619,bike,male,135.2,305.6,299.4,360.0,373.4,1,500,138.7,176,1,-0.9,100.4,2014-03-31,0.7254,1.4284,,
597685956,1468536,bike,male,164.9,216.8,223.8,672.6,650.6,2,500,153.3,181,1,58.5,6.0,2015-06-13,1.063,0.7724,0.7804,
385721074,1468536,bike,male,245.8,778.6,821.6,1351.0,1354.6,3,500,135.1,169,1,58.7,6.2,2014-08-02,0.8831,1.1643,1.234,
382200968,1468536,bike,male,220.4,200.4,198.4,520.8,560.0,1,500,132.9,175,1,59.0,5.7,2014-07-30,0.9689,1.1363,,
380302726,1468536,bike,male,372.6,919.4,917.8,1523.2,885.0,3,500,133.7,175,1,59.1,6.6,2014-07-09,0.3824,1.5987,2.8601,
357184447,1468536,bike,male,230.6,214.6,208.0,923.6,923.6,2,500,159.0,184,1,58.5,6.0,2014-06-14,0.9107,0.8377,1.2766,
346471518,1468536,bike,male,234.2,273.0,305.8,855.8,863.2,2,500,154.8,190,1,58.7,5.6,2014-05-18,1.1573,0.7899,0.8824,
330173413,1468536,bike,male,101.9,230.8,263.8,529.2,528.4,1,500,158.8,177,1,58.7,5.8,2014-04-27,0.8652,1.1025,,
324025204,1468536,bike,male,228.0,319.8,278.2,881.0,888.6,2,500,153.0,179,1,59.0,5.7,2014-04-15,1.0198,1.1262,0.6924,
232479960,1468536,bike,male,323.9,308.2,259.4,915.0,871.8,3,500,148.9,177,1,58.5,6.0,2013-08-18,0.9827,1.0412,1.3367,
228714472,1468536,bike,male,347.7,930.4,936.4,2027.6,1920.8,3,500,146.6,178,1,59.1,6.6,2013-08-10,0.6983,1.0346,2.8248,
222474471,1468536,mountain bike,male,405.8,331.6,360.6,1455.0,1489.0,2,500,142.9,178,1,59.0,5.7,2013-07-28,1.1003,0.9819,0.8619,
220454840,1468536,bike,male,242.6,312.8,259.8,853.4,873.6,1,500,143.0,177,1,59.0,5.7,2013-07-23,1.057,0.9584,,
209732900,1468536,bike,male,447.2,945.8,970.4,2013.2,2005.0,4,500,139.3,174,1,59.1,6.6,2013-06-29,0.7153,1.0548,1.6221,
208290035,1468536,bike,male,326.2,307.4,310.6,949.4,829.4,3,500,148.4,175,1,59.0,5.7,2013-06-26,1.4115,0.8156,0.7881,
200891858,1468536,bike,male,238.8,214.6,214.8,937.4,937.4,2,500,156.7,182,1,58.5,6.0,2013-06-08,0.9279,0.8036,1.1725,
192350002,1468536,bike,male,183.0,281.8,351.2,376.2,349.4,1,500,162.7,183,1,58.7,5.6,2013-05-20,1.0414,0.9092,,
63746935,1468536,bike,male,233.1,215.8,217.4,770.4,769.8,2,500,158.3,186,1,58.5,6.0,2012-06-09,0.8838,0.8897,1.3005,
418168031,6396824,mountain bike,male,255.1,567.8,1098.0,1748.2,1737.6,5,500,156.8,179,1,48.7,23.3,2014-09-13,1.3877,0.8007,0.8295,
392779475,6396824,mountain bike,male,349.2,800.6,941.4,1893.6,1885.0,4,500,148.3,177,1,48.7,22.4,2014-08-09,0.5538,1.3778,1.6167,
392778015,6396824,mountain bike,male,139.1,273.6,415.0,460.0,455.4,2,500,137.6,175,1,48.7,22.4,2014-08-08,0.7411,1.1494,1.5916,
365113236,6396824,mountain bike,male,365.0,728.4,982.4,1474.8,1564.6,4,500,143.3,169,1,49.0,24.0,2014-06-21,0.9918,0.9986,1.0702,
341703742,6396824,mountain bike,male,296.2,706.4,659.0,1264.4,631.6,4,499,106.5,148,1,44.8,34.9,2014-05-08,1.2441,0.7625,0.4765,
307075285,6396824,mountain bike,male,666.3,207.6,279.4,383.4,276.4,1,500,117.4,158,1,53.9,27.5,2014-03-11,1.0024,0.8145,,
306520876,6396824,mountain bike,male,655.8,223.2,231.2,425.6,234.6,2,500,117.4,141,1,53.9,27.5,2014-03-10,0.9784,0.8474,0.8097,
306027847,6396824,mountain bike,male,252.0,267.6,270.6,431.4,221.4,1,500,127.6,166,1,53.9,27.5,2014-03-09,1.1054,0.8964,,
305051506,6396824,mountain bike,male,725.7,234.4,274.2,528.0,359.2,1,500,121.1,147,1,53.9,27.5,2014-03-07,0.968,0.9389,,
624897397,8662931,bike,male,126.9,404.0,485.2,260.4,631.4,0,500,131.7,160,1,53.2,19.4,2015-10-28,0.8848,1.0371,,
566463131,8662931,bike,male,108.4,209.6,160.6,386.6,246.4,0,500,135.3,168,1,53.2,19.4,2015-07-22,1.0515,0.8393,,
494695946,8662931,run,male,100.4,225.6,269.0,145.4,306.0,0,500,150.6,157,1,53.1,18.0,2015-03-30,1.0351,1.0532,,
478737328,8662931,run,male,105.2,210.8,73.0,270.0,83.8,1,500,147.3,168,1,53.1,18.0,2015-03-01,1.0262,0.9955,,
315961446,8662931,run,male,106.3,258.0,303.4,131.2,351.2,0,500,148.9,159,1,53.2,19.4,2014-03-28,1.0261,0.9722,,
639159254,2734298,mountain bike,male,91.6,602.6,102.8,750.6,170.8,0,500,123.5,171,1,52.4,20.9,2015-12-01,1.0537,1.0526,,
607251855,2734298,bike (transport),male,104.5,556.8,56.8,726.2,201.0,0,500,109.4,166,1,52.2,21.0,2015-09-24,1.0097,1.2439,,
606783452,2734298,bike,male,161.5,602.4,102.4,782.8,196.2,0,500,123.5,152,1,52.4,20.9,2015-09-23,1.092,1.0286,,
603258358,2734298,bike,male,90.7,765.8,265.8,938.0,293.0,0,500,127.5,191,1,52.4,20.9,2015-09-17,1.0982,0.9433,,
602599241,2734298,bike (transport),male,109.1,637.0,137.0,790.4,175.2,0,500,108.4,141,1,52.4,20.9,2015-09-16,0.9098,0.9674,,
602159214,2734298,mountain bike,male,128.5,588.2,88.2,833.0,262.2,0,500,124.2,152,1,52.4,20.9,2015-09-15,0.8437,1.0554,,
599115799,2734298,bike,male,189.0,472.6,-27.2,690.8,234.2,0,500,121.9,159,1,52.4,20.9,2015-09-10,0.8759,1.1393,,
585837574,2734298,mountain bike,male,335.6,200.4,218.2,480.0,618.8,0,500,91.6,135,1,54.2,23.0,2015-08-20,1.0769,0.9237,,
408329038,2734298,mountain bike,male,553.3,203.6,231.6,465.2,512.6,1,500,112.5,151,1,52.4,20.9,2014-09-14,1.0333,1.3036,,
393029856,2734298,mountain bike,male,145.6,237.4,231.0,660.2,696.0,3,500,141.4,157,1,53.8,22.0,2014-08-15,1.0438,0.9449,0.8688,
278735209,2734298,downhill skiing,male,332.3,891.4,2555.6,3237.8,3191.8,7,500,83.9,132,1,46.5,10.1,2013-12-17,1.0389,1.4246,1.4773,1.4228
278735393,2734298,downhill skiing,male,444.4,879.4,2503.6,2732.8,3208.8,7,500,85.0,128,1,46.5,10.2,2013-12-16,0.8978,1.0466,0.9176,1.4228
201312592,2734298,mountain bike,male,157.9,227.2,175.8,430.2,445.0,2,500,137.3,152,1,52.1,21.3,2013-06-08,1.0588,1.1147,0.4907,
560685930,8446566,walk,male,113.5,330.0,917.4,364.2,365.8,1,500,101.2,138,1,47.7,13.5,2015-07-09,0.4319,1.4259,,
533046990,4362441,run,male,109.4,291.6,333.2,371.0,123.2,1,500,152.7,165,1,50.7,19.1,2015-05-29,0.9887,1.0633,,
648907420,8632256,run,male,144.4,245.2,217.0,1385.6,1379.4,2,500,156.8,171,1,41.9,12.5,2015-12-27,0.9559,1.1008,1.0275,
595929147,8632256,run,male,166.0,223.2,175.6,1217.8,1214.0,1,500,156.1,170,1,41.9,12.5,2015-09-05,1.0414,1.0071,,
295052032,5268649,bike,male,138.2,227.4,918.8,608.2,609.2,2,500,159.0,184,1,-23.5,-46.6,2014-02-09,1.0627,0.9573,0.7366,
267557380,5268649,bike,male,227.3,351.6,1038.4,1171.0,1116.8,2,500,163.2,186,1,-23.5,-46.6,2013-11-10,1.0099,0.9911,1.1024,
209515250,5268649,bike,male,211.9,293.0,997.2,828.6,884.4,2,500,156.8,181,1,-23.5,-46.6,2013-06-29,0.8681,1.1416,1.1578,
200620677,5268649,bike,male,213.7,415.6,1060.8,1054.8,988.2,3,500,156.0,179,1,-23.5,-46.6,2013-06-08,1.0987,0.9109,0.7676,
197461793,5268649,bike,male,137.6,369.8,1036.6,645.2,610.0,2,500,156.4,180,1,-23.3,-46.6,2013-06-01,1.0504,0.9107,0.7066,
195658739,5268649,bike,male,158.5,266.0,998.2,659.8,639.0,2,500,162.2,182,1,-23.4,-46.7,2013-05-26,0.7977,1.1016,1.2026,
186122215,5268649,bike,male,185.9,257.8,954.4,1064.0,1068.8,4,500,155.4,181,1,-23.5,-46.6,2013-05-05,1.0231,0.8715,0.9878,
184245744,5268649,bike,male,131.6,225.2,970.4,555.8,556.6,2,500,152.8,183,1,-23.5,-46.6,2013-05-01,1.0293,0.9831,0.8973,
182591842,5268649,bike,male,242.1,345.0,1069.8,1114.0,1104.2,2,500,155.5,180,1,-23.5,-46.6,2013-04-28,1.0285,1.0562,1.1255,
165525227,5268649,bike,male,115.5,424.8,1176.2,1312.4,1229.4,2,500,144.7,173,1,-23.5,-46.6,2013-03-09,1.0785,1.0306,1.0785,
158139896,5268649,bike,male,242.7,219.0,966.8,1273.8,1273.4,3,500,150.9,187,1,-23.5,-46.6,2013-02-10,1.0242,0.9449,0.9119,
156322540,5268649,bike,male,172.3,255.4,997.6,854.6,855.8,3,500,143.8,174,1,-23.5,-46.6,2013-02-03,0.8524,0.9533,0.8335,
156322264,5268649,bike,male,142.5,314.6,1097.6,758.6,727.8,2,500,154.1,179,1,-23.5,-46.6,2013-02-02,0.7895,1.1931,1.2843,
154029093,5268649,bike,male,162.8,320.6,1079.0,749.0,773.0,2,500,154.4,181,1,-23.5,-46.6,2013-01-25,0.7669,1.2069,1.116,
117456538,5268649,bike,male,254.9,238.2,968.0,681.4,676.4,2,500,155.0,190,1,-23.5,-46.6,2013-01-06,1.0438,1.0364,0.7237,
106727438,5268649,bike,male,166.4,258.8,1010.4,1056.8,1049.2,4,500,158.6,179,1,-23.5,-46.6,2012-11-11,0.9577,0.9568,0.9299,
61025238,5268649,bike,male,214.2,347.2,1032.6,914.4,935.2,2,499,164.4,250,1,-23.5,-46.6,2012-05-01,1.0026,0.9547,0.9532,
457826171,233339,downhill skiing,male,296.3,1286.4,3165.8,4795.1,4793.5,7,498,133.0,204,1,45.4,7.0,2015-01-06,0.9212,1.1408,1.0799,
592686584,6793807,bike,male,218.3,706.0,920.0,1463.1,1427.1,5,500,154.4,168,1,61.1,11.4,2015-08-29,0.8171,1.0793,0.9353,
552465542,6793807,bike,male,160.1,217.0,217.0,776.9,779.4,3,500,109.6,164,1,63.4,10.4,2015-06-30,1.5237,1.047,0.7755,
546620575,6793807,bike,male,1007.1,1017.0,1035.0,2828.4,2707.4,2,500,3045.0,18514,1,63.4,10.4,2015-06-20,0.0229,0.89,0.9349,
539521914,6793807,bike,male,165.4,267.0,282.0,863.3,856.3,2,500,124.9,163,1,63.4,10.4,2015-06-09,1.1264,0.8634,0.5535,
538125548,6793807,bike,male,382.6,324.0,323.0,1971.8,1960.2,2,500,133.0,170,1,63.5,10.1,2015-06-07,0.9482,0.9505,1.1809,
536138091,6793807,bike,male,163.9,226.0,228.0,795.9,808.9,3,500,122.3,166,1,63.4,10.4,2015-06-04,1.2947,0.988,0.9791,
525808004,6793807,bike,male,132.4,223.0,227.0,638.7,633.7,2,500,124.6,164,1,63.4,10.4,2015-05-19,1.3497,0.9986,0.876,
523716629,6793807,bike,male,362.0,261.0,266.0,1224.4,1221.4,5,500,129.0,164,1,63.4,10.4,2015-05-16,1.1301,1.0357,1.3523,
519232286,6793807,bike,male,379.1,302.8,304.0,1183.1,1182.1,1,500,123.6,154,1,63.3,9.9,2015-05-09,0.994,1.2305,,
515462790,6793807,bike,male,145.8,213.0,283.0,779.9,780.8,3,500,130.7,161,1,63.4,10.4,2015-05-04,1.1638,0.9556,0.9282,
513801525,6793807,bike,male,243.6,228.0,236.0,1024.1,1027.1,3,500,147.2,155,1,63.4,10.4,2015-05-01,0.8901,0.9564,1.0612,
510880581,6793807,bike,male,235.6,274.0,281.0,1176.0,1179.0,4,500,118.5,159,1,63.4,10.4,2015-04-26,1.2258,0.916,1.0102,
510042048,6793807,bike,male,218.4,355.0,371.0,1097.9,1101.9,4,500,134.5,170,1,63.4,10.4,2015-04-25,0.9652,0.9443,1.0266,
506085809,6793807,bike,male,251.7,232.0,232.0,1292.7,1295.7,4,500,122.9,159,1,63.4,10.4,2015-04-19,1.0189,1.0156,1.1378,
505463824,6793807,bike,male,297.6,371.4,371.4,1227.6,1236.6,4,500,132.2,159,1,63.4,10.4,2015-04-18,1.0622,1.0041,1.1287,
501171733,6793807,bike,male,324.8,433.0,436.0,1744.2,1742.2,6,500,137.3,165,1,63.4,10.4,2015-04-11,0.965,1.0083,0.8432,
498842543,6793807,bike,male,125.8,208.0,203.0,650.0,493.0,2,500,143.7,185,1,63.4,10.4,2015-04-07,0.9097,1.1388,1.1901,
491074206,6793807,bike,male,550.4,340.0,339.0,1653.1,1657.1,4,500,121.7,167,1,37.7,-0.7,2015-03-23,0.9636,1.1201,0.9875,
490048716,6793807,bike,male,544.5,250.0,253.0,718.7,715.7,1,500,122.7,186,1,37.7,-0.7,2015-03-21,0.9926,0.9526,,
488890567,6793807,bike,male,337.4,216.0,211.0,1147.5,1158.5,5,500,121.9,161,1,37.7,-0.7,2015-03-19,1.329,0.9305,0.8514,
485069898,6793807,bike,male,134.2,274.0,286.0,671.2,525.2,4,500,132.0,159,1,63.4,10.4,2015-03-12,0.8795,1.101,1.3017,
484012838,6793807,bike,male,132.0,258.0,278.0,648.3,518.3,4,500,133.8,158,1,63.4,10.4,2015-03-10,0.9244,0.9247,1.1826,
481161463,6793807,bike,male,165.6,276.0,281.0,732.4,577.4,4,500,135.3,168,1,63.4,10.4,2015-03-05,0.94,1.0588,1.1954,
458343357,6793807,cross-country skiing,male,132.8,279.7,445.0,556.5,554.5,2,127,145.6,166,1,63.4,10.3,2015-01-13,0.668,1.3894,1.392,
400024574,6793807,bike,male,220.6,712.3,933.0,1494.3,1459.3,4,500,154.9,168,1,61.1,11.4,2014-08-30,0.7982,1.0627,1.1881,
365004637,6793807,bike,male,1098.4,1013.0,1036.0,2709.2,2617.0,3,500,125.4,162,1,63.4,10.4,2014-06-28,0.904,0.9471,0.9446,
357358382,6793807,bike,male,166.5,201.0,278.0,718.0,719.0,1,500,145.6,180,1,63.4,10.4,2014-06-11,1.0124,0.9838,,
352667152,6793807,bike,male,193.8,259.0,275.0,991.4,985.4,4,500,131.4,170,1,63.4,10.4,2014-06-06,0.9562,1.0981,0.9706,
350213315,6793807,bike,male,119.0,207.9,224.0,586.5,581.5,1,500,132.9,170,1,63.4,10.4,2014-06-01,1.3445,0.8004,,
344891866,6793807,bike,male,197.6,264.0,275.0,1007.9,1007.9,4,500,127.2,164,1,63.4,10.4,2014-05-23,1.0245,0.995,0.8495,
343912641,6793807,bike,male,180.1,259.0,276.0,982.4,986.4,2,500,139.7,197,1,63.4,10.4,2014-05-21,1.044,0.9217,1.2176,
341859597,6793807,bike,male,244.2,224.0,232.0,984.9,978.9,2,500,131.0,162,1,63.4,10.4,2014-05-18,1.1268,0.8842,0.9318,
328911126,6793807,bike,male,137.8,257.0,261.0,848.0,851.0,2,500,138.6,178,1,63.4,8.7,2014-04-25,1.098,0.9566,0.8768,
322818396,6793807,bike,male,147.8,204.0,275.0,736.1,734.3,2,500,131.2,156,1,63.4,10.4,2014-04-13,1.083,0.9609,0.9863,
318430157,6793807,bike,male,149.7,276.0,284.0,772.2,624.2,3,500,136.8,158,1,63.4,10.4,2014-04-04,0.9086,0.8972,1.1017,
315994873,6793807,bike,male,301.4,925.0,944.0,1551.1,1540.1,1,500,142.1,211,1,27.7,-15.6,2014-03-26,1.1271,0.8468,,
546867505,4615477,bike,male,103.4,461.8,762.0,548.2,557.0,1,500,128.5,167,1,45.7,6.4,2015-06-17,0.8987,1.004,,
233683287,4615477,bike,male,212.4,239.4,103.6,939.6,727.0,2,500,115.2,160,1,55.6,9.5,2013-08-20,1.1112,1.0449,1.2367,
271269491,4774109,bike,male,172.0,216.2,264.0,837.2,848.0,2,500,161.1,183,1,41.7,-71.5,2013-08-31,0.928,1.0508,1.0026,
241024353,4774109,bike,male,172.0,216.2,264.0,837.2,848.0,2,500,161.1,183,1,41.7,-71.5,2013-08-31,0.928,1.0508,1.0026,
195444216,4774109,bike,male,185.2,218.2,221.8,831.0,801.6,1,500,142.8,192,1,41.7,-71.5,2013-05-27,0.9163,1.1267,,
182244619,4774109,bike,male,192.6,240.6,340.4,1439.2,1450.0,5,500,175.0,237,1,42.3,-72.3,2013-04-27,1.0469,0.9477,1.0485,
542593016,993057,hiking,male,224.6,876.0,1085.0,880.2,894.4,2,500,115.7,154,1,53.1,-4.1,2015-06-13,0.7897,0.9753,0.7634,
537721766,993057,bike,male,140.7,210.4,110.8,534.4,556.0,1,500,134.2,157,1,50.2,-5.3,2015-06-07,1.0683,0.9453,,
528779941,993057,bike,male,444.7,577.4,576.4,2200.8,2197.2,5,500,123.2,152,1,28.9,-13.7,2015-05-23,0.8295,1.0276,1.2188,
524124874,993057,bike,male,157.2,207.8,237.8,648.4,659.0,2,500,128.2,154,1,50.3,-5.3,2015-05-17,1.0324,0.97,1.1073,
513002533,993057,bike,male,118.1,226.0,229.6,480.4,478.6,2,500,127.2,152,1,50.3,-5.3,2015-04-29,0.8812,0.9293,0.9809,
511104895,993057,bike,male,240.2,225.6,233.0,940.2,919.6,3,500,128.0,151,1,50.3,-5.3,2015-04-25,1.0488,0.976,0.8943,
506439126,993057,bike,male,369.1,226.8,220.6,1217.0,1190.6,4,500,129.2,155,1,50.3,-5.3,2015-04-19,1.0427,0.9689,0.8574,
503358666,993057,bike,male,115.2,219.0,236.0,489.8,584.2,2,500,133.7,159,1,50.3,-5.3,2015-04-14,1.0421,1.0345,0.975,
502143838,993057,bike,male,369.6,220.0,228.8,1281.0,1260.4,3,500,127.6,152,1,50.3,-5.3,2015-04-12,0.9986,0.9954,1.4841,
502143824,993057,bike,male,165.3,224.8,236.2,670.2,753.2,2,500,132.1,160,1,50.3,-5.3,2015-04-10,0.8508,1.0945,1.0297,
502143802,993057,bike,male,143.2,339.2,354.8,505.6,844.8,2,500,117.4,147,1,50.3,-5.3,2015-04-05,0.9882,0.8059,1.1065,
492303178,993057,bike,male,120.6,227.8,230.2,463.2,538.0,2,500,131.0,156,1,50.2,-5.2,2015-03-25,1.034,0.9173,0.8599,
488008373,993057,bike,male,119.0,218.6,231.4,510.4,589.2,2,500,133.6,155,1,50.2,-5.2,2015-03-17,1.0668,0.9645,0.9647,
486823109,993057,bike,male,281.9,240.0,233.0,942.2,896.8,2,500,123.4,149,1,50.3,-5.3,2015-03-15,1.0509,0.9255,0.8616,
484143596,993057,bike,male,169.7,220.4,227.0,626.4,684.8,2,500,131.1,156,1,50.2,-5.2,2015-03-10,0.9744,0.9715,0.9734,
341104685,993057,bike,male,265.0,224.6,222.0,1229.4,1189.8,3,500,138.5,196,1,50.3,-5.3,2014-05-17,1.0611,0.9608,1.111,
334141969,993057,bike,male,246.4,357.8,221.2,953.8,741.8,3,500,139.0,185,1,50.3,-5.3,2014-05-04,0.9715,0.971,1.2424,
331006420,993057,bike,male,109.6,208.6,229.0,421.0,518.0,2,500,140.4,172,1,50.2,-5.2,2014-04-28,1.2677,0.8728,0.8391,
329026343,993057,bike,male,231.4,244.4,232.2,959.2,920.8,3,500,131.2,148,1,50.3,-5.3,2014-04-20,1.0693,1.0356,1.0067,
324133862,993057,bike,male,109.6,209.0,224.2,340.6,435.8,2,500,139.2,185,1,50.2,-5.2,2014-04-15,1.088,0.9438,1.0464,
323169433,993057,bike,male,238.6,216.4,183.8,1117.4,967.2,1,500,141.3,221,1,50.3,-5.2,2014-04-09,1.1511,0.9732,,
648935305,7072978,bike,male,306.3,603.8,796.8,1638.6,1634.2,5,500,144.8,183,1,50.9,16.7,2015-12-27,0.8614,1.1316,1.5556,
616726901,7072978,bike,male,92.9,487.4,1063.4,673.0,679.4,3,500,132.1,175,1,50.3,16.4,2015-10-11,0.8931,1.1869,1.0988,
616726851,7072978,bike,male,276.9,437.8,1123.0,1310.4,1334.2,2,500,139.1,188,1,50.3,16.4,2015-10-10,0.7523,1.2846,1.0105,
616726819,7072978,bike,male,173.5,320.4,922.2,1111.0,1111.4,6,500,144.4,173,1,50.3,16.4,2015-10-09,1.1421,1.0177,0.6805,
597463560,7072978,bike,male,229.4,641.0,982.6,2042.8,2039.6,6,500,171.9,191,1,50.7,16.6,2015-07-25,0.917,0.895,0.4033,
597459932,7072978,bike,male,318.0,716.8,1049.4,1749.0,1705.6,6,500,144.3,180,1,50.7,16.6,2015-07-19,0.7968,1.033,0.908,
545227713,7072978,bike,male,158.8,383.2,825.8,1788.2,1775.2,6,500,180.5,198,1,49.7,18.9,2015-06-13,1.2145,0.9005,1.027,
528502091,7072978,bike,male,141.6,428.8,835.2,1462.6,1457.4,4,500,177.3,192,1,50.8,16.2,2015-05-23,1.0687,0.9358,0.9242,
487290881,7072978,bike,male,156.7,483.2,444.8,1194.4,1208.4,3,500,151.4,199,1,41.7,2.8,2015-03-15,0.8405,0.9328,0.8904,
487291288,7072978,bike,male,350.6,987.0,984.6,1696.4,1672.2,2,500,143.8,189,1,41.7,2.8,2015-03-12,0.8631,1.0932,0.7788,
487291486,7072978,bike,male,411.4,835.8,800.8,1740.4,1779.2,4,500,142.0,185,1,41.7,2.8,2015-03-11,0.9131,1.0459,1.0947,
482848776,7072978,bike,male,452.1,1666.8,1664.0,2443.8,2452.6,1,500,147.6,192,1,41.7,2.8,2015-03-08,0.8196,1.0625,,1.2635
482849337,7072978,bike,male,397.2,1008.2,985.6,1929.0,1951.8,5,500,145.0,194,1,41.7,2.8,2015-03-06,0.8754,1.1207,1.5114,
481082916,7072978,bike,male,207.5,478.6,472.0,1525.2,1504.0,3,500,139.0,186,1,41.7,2.8,2015-03-05,0.8243,1.2444,0.9638,
437928486,7072978,bike,male,348.6,930.6,1625.4,968.6,1000.2,1,500,98.8,153,1,50.8,15.7,2014-11-09,0.7514,1.0339,,1.2635
434428306,7072978,bike,male,102.4,345.4,1099.4,583.0,592.6,2,500,136.8,186,1,50.3,16.4,2014-10-26,0.8849,0.8654,1.135,
434428531,7072978,bike,male,306.4,585.0,907.0,1290.8,1280.8,5,500,147.2,190,1,50.3,16.4,2014-10-25,1.0421,1.3339,1.4584,
400658203,7072978,bike,male,165.3,643.2,990.6,1609.2,1597.8,5,500,180.3,197,1,50.7,16.6,2014-07-19,0.8078,1.0239,1.3146,
412666042,7072978,bike,male,312.7,518.2,1027.0,1454.0,1458.0,6,500,153.1,197,1,50.7,16.4,2014-07-13,0.759,1.2005,1.0058,
604453547,171814,bike,male,184.7,786.2,1634.0,1053.6,1354.2,2,500,144.8,174,1,61.3,8.8,2015-09-19,0.7386,1.1566,1.2702,0.9472
600739638,171814,bike,male,104.9,224.4,373.2,401.0,399.8,1,500,128.3,148,1,60.8,10.7,2015-09-13,0.7523,1.1866,,
582136556,171814,bike,male,169.8,363.8,525.2,856.4,1045.4,2,500,177.3,194,1,61.1,13.3,2015-08-15,0.9797,1.0256,1.1343,
575677178,171814,bike,male,101.8,307.8,332.4,511.4,296.6,4,500,146.2,196,1,60.8,10.7,2015-08-05,0.6385,1.3774,1.079,
568122841,171814,mountain bike,male,259.1,1062.2,1354.0,2082.0,2073.0,4,500,175.9,196,1,61.7,9.7,2015-07-25,0.9598,1.0307,1.3292,
563585296,171814,bike,male,125.6,296.8,1144.2,847.2,850.4,3,500,175.6,196,1,61.0,9.0,2015-07-18,1.0621,0.8275,1.114,
557099866,171814,bike,male,125.8,367.8,630.4,902.8,901.6,3,500,149.3,195,1,60.8,10.7,2015-07-08,0.8617,1.1887,1.4688,
554741154,171814,bike,male,139.6,364.8,709.2,880.2,875.2,3,500,178.1,198,1,61.3,12.3,2015-07-04,1.0394,0.8867,1.2337,
537333728,171814,bike,male,163.6,415.8,531.6,1178.2,1174.8,3,500,178.8,197,1,60.0,11.0,2015-06-06,1.1091,0.7827,1.0019,
